Topic,Document ID,Similarity Score,Paragraph
229,PB26533,0.69187295,"	-	Produção e publicação digital dos alunos (livros, revistas, jornais, programas de rádio etc.); -	Promoção de debates diversos (sarau literário, mesa-redonda, webnário, lives etc.); -	Criação de Oficinas e Clubes de experimentação e criação de gêneros textuais, instrumentalizados por TV/Projetor/Câmera fotográfica/Filmadora; -	Oficina Extase Now - experiências com as diversas linguagens; -	Gamification - recurso digital com jogos; -	Role play (debates, encenações, leitura, escrita e experiências gastronômica, cultural e profissional); -	Fishbowl (técnica para compreensão e produção, autonomia, respeito à opinião do outro e pensamento crítico); -	Team-based learning (trabalho em equipe, interação e a interatividade entre alunos e professores); -	Problem-based learning (situações-problema, desafios e soluções); -	Project based learning (projetos); -	Jamboard - Quadro inteligente e uso do aplicativo para compartilhar ideias, exibir apresentações de forma dinâmica e prática, possibilitando troca de saberes pelos estudantes; -	Kahoot - plataforma de aprendizado baseada em jogos, usada como tecnologia educacional em escolas e outras instituições de ensino etc.
"
229,PB25745,0.67137927,"	Sugestões metodológicas - atividades que ponham o aluno em contexto com o uso real da língua: -	Clube de leitura na escola e/ou ambientes sociais (bibliotecas públicas, parques etc.); -	Clube de escrita - uso de ferramentas colaborativas: Google Docs., E-books, Padlet, Wikipédia, blogs etc.; -	Grupos de debate (gereciamento de vozes sociais em temas diversos: discurso de ódio nas redes sociais, racismo, preconceito linguístico etc.); -	Fórum de discussão síncrono e/ou assíncrono (espaço de interação: dúvidas, discussão sobre temas/conteúdos, atividade etc.); -	Produção e publicação digital dos alunos (livros, revistas, jornais, programas de rádio etc.); -	Promoção de debates diversos (sarau literário, mesa-redonda, webnário, lives etc.); -	Criação de Oficinas e Clubes de experimentação e criação de gêneros textuais, instrumentalizados por TV/Projetor/Câmera fotográfica/Filmadora;
"
229,PB25962,0.67092985,"Possibilidades Metodológicas da Unidade Curricular	O itinerário busca um diálogo transdisciplinar entre os componentes da área de forma direta e de outras áreas de forma indireta, buscando a elucidação dos conceitos pela intertextualidade contextualizada e pela reinterpretação desses conceitos para ressignificá-los na desconstrução dos preconceitos e crenças arraigadas nas sociedades a partir de uma perspectiva laica e democrática. Por sua peculiaridade na perspectiva das vivências e relações humanas, o itinerário se propõe a travar uma interação transdisciplinar com as Disciplinas Eletivas e fundamentalmente com Projeto de Vida. Sugestões metodológicas - atividades que ponham o aluno em contexto com o uso real da língua: -	Clube de leitura na escola e/ou ambientes sociais (bibliotecas públicas, parques etc.); -	Clube de escrita - uso de ferramentas colaborativas: Google Docs., E-books, Padlet, Wikipédia, blogs etc.;
"
229,PB24041,0.65369934,"A área de Linguagens e suas Tecnologias busca um diálogo entre os conhecimentos relacionados às linguagens de forma direta e de outras áreas de forma indireta, buscando a elucidação dos conceitos pela intertextualidade contextualizada e pela reinterpretação desses conceitos para ressignificá-los na desconstrução dos preconceitos e crenças arraigadas nas sociedades a partir de uma perspectiva laica e democrática.
"
229,PB25826,0.6481557,"	-	Fórum de discussão síncrono e/ou assíncrono (espaço de interação: dúvidas, discussão sobre temas/conteúdos, atividade etc.); -	Produção e publicação digital dos alunos (livros, revistas, jornais, programas de rádio etc.); -	Promoção de debates diversos (sarau literário, mesa-redonda, webnário, lives etc.); -	Criação de Oficinas e Clubes de experimentação e criação de gêneros textuais, instrumentalizados por TV/Projetor/Câmera fotográfica/Filmadora; -	Oficina Extase Now - experiências com as diversas linguagens; -	Gamification - recurso digital com jogos; -	Role play (debates, encenações, leitura, escrita e experiências gastronômica, cultural e profissional); -	Fishbowl (técnica para compreensão e produção, autonomia, respeito à opinião do outro e pensamento crítico); -	Team-based learning (trabalho em equipe, interação e a interatividade entre alunos e professores); -	Problem-based learning (situações-problema, desafios e soluções); -	Project based learning (projetos); -	Jamboard - Quadro inteligente e uso do aplicativo para compartilhar ideias, exibir apresentações de forma dinâmica e prática, possibilitando troca de saberes pelos estudantes; -	Kahoot - plataforma de aprendizado baseada em jogos, usada como tecnologia educacional em escolas e outras instituições de ensino etc.
"
288,PB25861,0.9458222,"	(EM13LP53) Criar obras autorais, em diferentes gêneros e mídias - mediante seleção e apropriação de recursos textuais e expressivos do repertório artístico -, e/ou produções derivadas (paródias, estilizações, fanfics, fanclipes, etc.), como forma de dialogar crítica e/ou subjetivamente com o texto literário.
"
288,ES5926,0.9341178,"Criar obras autorais, em diferentes gêneros e mídias - mediante seleção e apropriação de recursos textuais e expressivos do repertório artístico -, e/ou produções derivadas (paródias, estilizações, fanfics, fanclipes etc.), como forma de dialogar crítica e/ou subjetivamente com o texto literário.
"
288,BNCC1710,0.931107,"(EM13LP53) Criar obras autorais, em diferentes gêneros e mídias -mediante seleção e apropriação de recursos textuais e expressivos do repertório artístico -, e/ou produções derivadas (paródias, estilizações, fanfics, fanclipes etc.), como forma de dialogar crítica e/ou subjetivamente com o texto literário.	1, 3
"
288,MS20237,0.9301355,"(MS.EM13LP1354) Criar obras autorais, em diferentes gêneros e mídias - mediante seleção e apropriação de recursos textuais e expressivos do repertório artístico -, e/ou produções derivadas (paródias, estilizações, fanfics, fanclipes etc.), como forma de dialogar crítica e/ou subjetivamente com o texto literário.
"
288,PB26544,0.92700416,"	playlists comentadas de música e etc.) e/ou interpretar obras de outros, inserindo-se nas diferentes práticas culturais de seu tempo. (EM13LP53) Criar obras autorais, em diferentes gêneros e mídias - mediante seleção e apropriação de recursos textuais e expressivos do repertório artístico -, e/ou produções derivadas (paródias, estilizações, fanfics, fanclipes etc.), como forma de dialogar crítica e/ou subjetivamente com o texto literário.
"
288,RS40686,0.9256862,"	(EM13LP54) Criar obras autorais, em diferentes gêneros e mídias - mediante seleção e apropriação de recursos textuais e expressivos do repertório artístico -, e/ou produções derivadas (paródias, estilizações, fanfics, fanclipes,	etc.), como forma de dialogar crítica e/ou subjetivamente com o texto literário.		1°
"
288,CE2567,0.92558616,"	(EM13LP54) Criar obras autorais, em diferentes gêneros e mídias - mediante seleção e apropriação de recursos textuais e expressivos do repertório artístico -, e/ou produções derivadas (paródias, estilizações, fanfics, fanclips etc.), como forma de dialogar crítica e/ou subjetivamente com o texto literário.		
"
288,MS20101,0.9244981,"Criar obras autorais, em diferentes gêneros e mídias - mediante seleção e apropriação de recursos textuais e expressivos do repertório artístico -, e/ou produções derivadas (paródias, estilizações, fanfics, fanclipes etc.), como forma de dialogar crítica e/ou subjetivamente com o texto literário.
"
288,MG17368,0.9138352,"(EM13LP54).	Criar	obras	autorais,	em diferentes gêneros e mídias - mediante seleção e apropriação de recursos textuais e expressivos do repertório artístico -, e/ou produções derivadas (paródias, estilizações, fanfics, fanclipes etc.), como forma de dialogar crítica e/ou subjetivamente com o texto literário.	Campo	Artístico Literário	?	Planejamento, produção e edição de textos	orais	e	escritos, multissemióticos. ?	Intertextualidades. ?	Produção literárias próprias.
"
288,PB25740,0.912627,"	mundo, diálogos com outros textos, inserções em movimentos estéticos e culturais etc.) e o modo como elas dialogam com o presente. (EM13LP53) Criar obras autorais, em diferentes gêneros e mídias - mediante seleção e apropriação de recursos textuais e expressivos do repertório artístico -, e/ou produções derivadas (paródias, estilizações, fanfics, fanclipes, etc.), como forma de dialogar com crítica e/ou subjetivamente com o texto literário.
"
288,MS20234,0.9025885,"Criação de obras autorais, em diferentes gêneros e mídias, mediante seleção e apropriação de recursos textuais e expressivos do repertório artístico, e/ou produções derivadas, como paródias, estilizações, fanfics,fanclipes e outros, como forma de dialogar
"
288,PB25718,0.89557,"	mundo, diálogos com outros textos, inserções em movimentos estéticos e culturais etc.) e o modo como elas dialogam com o presente. (EM13LP53) Criar obras autorais, em diferentes gêneros e mídias - mediante seleção e apropriação de recursos textuais e expressivos do repertório artístico -, e/ou produções derivadas (paródias, estilizações, fanfics, fanclipes, etc.), como forma de dialogar crítica e/ou subjetivamente com o texto literário.
"
288,MT22239,0.88947135,"(EM13LP54) Criar obras autorais, em diferentes gêneros e mídias - mediante seleção e apropriação de recursos textuais e expressivos do repertório artístico -, e/ou produções derivadas (paródias, estilizações, fanfics, fanclipes etc.), como forma de dialogar crítica e/ou subjetivamente com o texto literário.	1,3	Marcas de autoria no texto literário; Gêneros midiáticos; Recursos expressivos; Paródia; Paráfrase; Releitura;
"
288,RO37705,0.85648596,"Campo Artístico -Literário	1.	Compreender	o funcionamento das diferentes linguagens e práticas culturais (artísticas, corporais e verbais) e mobilizar esses conhecimentos na recepção e produção de discursos nos diferentes campos de atuação social e nas diversas	(EM13LP54) Criar obras autorais, em diferentes gêneros e mídias - mediante seleção e apropriação de recursos textuais e expressivos do repertório artístico -, e/ou produções	derivadas	(paródias, estilizações, fanfics, fanclipes etc.),	Língua Portuguesa -	Relações entre textos, com foco em assimilações e rupturas quanto a temas e procedimentos estéticos. -	Definição das condições de produção, circulação e recepção. -	Usos de recursos linguísticos e multissemióticos.
"
